기준년월,지역코드,통합시군구코드,지원센터코드,기부자구분코드,기부사업장종류코드,기부자명,기부금액,기부건수,기부자수
201803,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",해누리푸드,3529900.0,4,1
201803,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",혜성떡방,240000.0,1,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",살롱드보네,3146100.0,18,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",더 빵,801800.0,12,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",던킨도너츠 금정롯데마트,747300.0,10,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",데일리 팡,609800.0,16,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",뚜레쥬르부산대푸르지오점,1338000.0,16,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",명가람,587000.0,5,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",빵공장다옴,815400.0,16,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",이흥용 과자점,4069200.0,21,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",파리바게뜨 구서역점,1520000.0,8,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",파리바게뜨 금정점,1055900.0,19,1
201803,부산,금정구,S03601,기업(개인사업자),"식품제조,가공업",파리바게트 부산대역앞점,1313600.0,19,1
201803,부산,금정구,S03601,기업(개인사업자),"식품 도,소매업",(주)쿱스토어 부산 구서점(0017),1353250.0,5,1
201803,부산,금정구,S03601,기업(개인사업자),기타,또아식빵 부산대점,234900.0,5,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",(주) 롯데리아-크리스피크림도넛 하단,96314.0,4,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",파리바게트 부산신호점,345000.0,7,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",파리바게트 신호점,330746.0,10,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",파리바게트(국제신도시),461700.0,4,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",베이커스245,1016369.0,9,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",바로에프에스,486000.0,1,1
201803,부산,강서구,S03701,기업(개인사업자),"식품 도,소매업",(주)오뚜기,3740343.0,187,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",블럭제빵소,270455.0,2,1
201803,부산,강서구,S03701,기업(개인사업자),"식품 도,소매업",자연드림,2903800.0,23,1
201803,부산,강서구,S03701,기업(개인사업자),기타,크리스피크림부산명지점,468639.0,6,1
201803,부산,강서구,S03701,기업(개인사업자),기타,파리바게트 명지퀸덤점(2015),1295900.0,21,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",또아식빵,645913.0,11,1
201803,부산,강서구,S03701,기업(개인사업자),"식품제조,가공업",꿈꾸는요리사,556822.0,8,1
201803,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",빵에 반하다,180100.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",다온브레드,138900.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",빠리장제과점,330400.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",이흥용과자점,3288100.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산시청,694800.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",파리바게뜨(거제시장점),662600.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"식품제조,가공업",파리바게트 교대점,436700.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"즉석판매,제조가공업",파리바게트[거제월드],80600.0,1,1
201803,부산,연제구,S03801,기업(개인사업자),"식품 도,소매업",자연드림(종사업자05),1153980.0,1,1
201803,부산,연제구,S03801,개인,"식품제조,가공업",개인기부자,438800.0,3,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",(주)동아오츠카,94120.0,1,1
201803,부산,수영구,S03901,단체,"식품제조,가공업",김영표과자점,390000.0,7,1
201803,부산,수영구,S03901,기업(개인사업자),"식품 도,소매업",뚜레쥬르(대남),1105500.0,19,1
201803,부산,수영구,S03901,기업(개인사업자),"식품 도,소매업",구자윤제과점,102500.0,1,1
201803,부산,수영구,S03901,기업(개인사업자),"즉석판매,제조가공업",롤링핀,1288000.0,6,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",페팽과자점,1437600.0,14,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(수변),1582600.0,15,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",파리바게트(삼성),708300.0,19,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",파리바게트 센텀포레점,243500.0,19,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",자연드림 수영점,1837600.0,13,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",자연드림 남천점,706500.0,13,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",오디너리 레시피,143000.0,3,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",빵장수 단팥빵 수영광안점,322500.0,7,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",본죽 남천점(x),184500.0,21,1
201803,부산,수영구,S03901,기업(개인사업자),"식품제조,가공업",고집불통 식빵싸부 수영점,121800.0,2,1
201803,부산,기장군,S04101,기업(개인사업자),"식품제조,가공업",자연드림,75250.0,1,1
201803,부산,기장군,S04101,기업(개인사업자),"식품제조,가공업",마루베이커리,25000.0,1,1
201803,부산,기장군,S04101,기업(개인사업자),"식품제조,가공업",삼진식품,0.0,1,1
201803,부산,기장군,S04101,개인,기타,개인기부자,243300.0,5,1
201803,부산,동래구,S40001,단체,"식품 도,소매업",동부청과(주),144000.0,2,1
201803,부산,동래구,S40001,기업(개인사업자),"식품제조,가공업",우리쌀유통,100000.0,1,1
201803,부산,동래구,S40001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,2972043.0,1,1
201803,부산,동래구,S40001,기업(개인사업자),기타,코코로브레드,3003200.0,8,1
201803,부산,북구,S40101,기업(개인사업자),"식품제조,가공업",북부산상사,1486133.0,124,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",더데이지,2254000.0,20,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",파리바게트 팔레드시즈점,1113800.0,30,1
201803,부산,해운대구,S40201,기업(개인사업자),"즉석판매,제조가공업",(주)고래사,500000.0,5,1
201803,부산,해운대구,S40201,단체,"식품제조,가공업",롤링핀 장산점,1094500.0,16,1
201803,부산,해운대구,S40201,기업(개인사업자),기타,영원무역,24196356.0,1,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",또아식빵,1902400.0,21,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 센텀점,1579100.0,23,1
201803,부산,해운대구,S40201,기업(개인사업자),기타,해운대제일교회,2400000.0,1,1
201803,부산,해운대구,S40201,단체,"식품제조,가공업",(주)동부청과,144000.0,2,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",마조아베이커리,353000.0,3,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",아슬란 베이커리,3202860.0,30,1
201803,부산,해운대구,S40201,개인,기타,개인기부자,70680.0,1,1
201803,부산,해운대구,S40201,개인,"식품제조,가공업",개인기부자,1360000.0,1,1
201803,부산,해운대구,S40201,단체,기타,해운대종합사회복지관,393800.0,1,1
201803,부산,해운대구,S40201,단체,"식품제조,가공업",부산중앙청과,240000.0,1,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",뉴벨브레드,719400.0,24,1
201803,부산,해운대구,S40201,기업(개인사업자),"식품제조,가공업",(주)오뚜기,2702198.0,18,1
201803,부산,서구,S40301,기업(개인사업자),기타,세광,16436000.0,2,1
201803,부산,서구,S40301,기업(개인사업자),"식품제조,가공업",메종드콘 뷰커피,1748600.0,1,1
201803,부산,서구,S40301,기업(개인사업자),"식품제조,가공업",메종드콘,904100.0,9,1
201803,부산,서구,S40301,단체,"식품제조,가공업",(주)오뚜기,677926.0,52,1
201803,부산,서구,S40301,기업(개인사업자),"식품제조,가공업",다모아 주식회사,1767600.0,3,1
201803,부산,서구,S40301,단체,"식품 도,소매업",부산청과(주),366000.0,1,1
201803,부산,서구,S40301,개인,기타,개인기부자,132600.0,1,1
201803,부산,남구,S48201,단체,기타,(재)인각선원,400000.0,1,1
201803,부산,남구,S48201,기업(개인사업자),기타,거제리통신,112500.0,2,1
201803,부산,남구,S48201,기업(개인사업자),"식품 도,소매업",오뜨베이커리,300000.0,3,1
201803,부산,남구,S48201,기업(개인사업자),"식품 도,소매업",(주)오뚜기,4563909.0,400,1
201803,부산,남구,S48201,기업(개인사업자),"즉석판매,제조가공업",파리바게트(부산감만점),23000.0,1,1
201803,부산,남구,S48201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 문현점,440200.0,3,1
201803,부산,남구,S48201,기업(개인사업자),"즉석판매,제조가공업",더브레드,34400.0,1,1
201803,부산,남구,S48201,기업(개인사업자),"식품제조,가공업",한탑,288000.0,1,1
201803,부산,남구,S48201,기업(개인사업자),"식품제조,가공업",비에뜨반미,1234500.0,6,1
201803,부산,남구,S48201,단체,기타,나눔재단,200000.0,1,1
201803,부산,중구,S49001,기업(개인사업자),"식품 도,소매업",(주)오뚜기,12356881.0,704,1
201803,부산,중구,S49001,개인,기타,개인기부자,1600000.0,1,1
201803,부산,사하구,S50101,기업(개인사업자),"즉석판매,제조가공업",몽블레,243800.0,11,1
201803,부산,사하구,S50101,개인,일반가정,개인기부자,647336.0,9,4
201803,부산,사하구,S50101,기업(개인사업자),"식품 도,소매업",부산우유암남대리점,35000.0,2,1
201803,부산,사하구,S50101,단체,기타,관음사,600000.0,1,1
201803,부산,사하구,S50101,기업(개인사업자),"식품제조,가공업",선우어묵,152000.0,1,1
201803,부산,사하구,S50101,기업(개인사업자),"식품제조,가공업",(주)오뚜기,1570502.0,104,1
201803,부산,부산진구,S50701,기업(개인사업자),"즉석판매,제조가공업",킴스베이커리,293100.0,14,1
201803,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",주형환베이커리,1584200.0,1,1
201803,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",오뚜기,8628321.0,24,1
201803,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",코코로 베이커리,9393800.0,1,1
201803,부산,부산진구,S50701,기업(개인사업자),"식품제조,가공업",파리바게트쌍용점,1192560.0,1,1
201803,부산,부산진구,S50701,기업(개인사업자),기타,인사랑,2470000.0,2,1
201803,부산,금정구,S51401,기업(개인사업자),"식품제조,가공업",파리바게뜨 부산대점,1618000.0,12,1
201803,부산,금정구,S51401,단체,기타,사회복지법인 선양,450000.0,1,1
201803,부산,금정구,S51401,기업(개인사업자),"즉석판매,제조가공업",윤하섭베이커리,657200.0,10,1
201803,부산,금정구,S51401,기업(개인사업자),"즉석판매,제조가공업",빵장수 단팥빵구서점,764800.0,12,1
201803,부산,금정구,S51401,기업(개인사업자),"즉석판매,제조가공업",뚜레주르,417700.0,3,1
201803,부산,금정구,S51401,기업(개인사업자),"식품제조,가공업",오뚜기,3181129.0,10,1
201803,부산,영도구,S51501,단체,"식품제조,가공업",부산개인택시반야회,600000.0,1,1
201803,부산,영도구,S51501,기업(개인사업자),"식품제조,가공업",삼진식품(주),600000.0,1,1
201803,부산,사상구,S51601,기업(개인사업자),"즉석판매,제조가공업",(주)지에스리테일 신주례점,2600670.0,38,1
201803,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",(주)조이라이프,1056000.0,1,1
201803,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",(주)오뚜기,1014229.0,57,1
201803,부산,사상구,S51601,개인,기타,개인기부자,2907000.0,1,1
201803,부산,사상구,S51601,개인,"식품제조,가공업",개인기부자,720700.0,1,1
201803,부산,사상구,S51601,기업(개인사업자),기타,우성진공기술(주),3000000.0,2,1
201803,부산,사상구,S51601,기업(개인사업자),"식품제조,가공업",지에스리테일 주례점,1259024.0,19,1
201803,부산,수영구,S58201,기업(개인사업자),"식품 도,소매업",롯데제과(주),1844064.0,2,1
201803,부산,수영구,S58201,단체,"식품 도,소매업",(주)오뚜기,6911931.0,1,1
201803,부산,수영구,S58201,기업(개인사업자),"식품제조,가공업",파리바게뜨,1437800.0,19,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",파리바게뜨 한신괘법점,247000.0,9,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",파리바게뜨 주례유엔아이점,937200.0,18,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",파리바게뜨 구덕우성점,25800.0,2,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",파리바게뜨 (주례점),465600.0,19,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",주식회사 천일리테일,3590400.0,24,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",빵장수 단팥빵 사상점,374100.0,11,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",부산우유사상1대리점,1100000.0,1,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",달 보드레,770200.0,16,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",김충호 과자점,1329600.0,23,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",(주)만해,1950800.0,23,1
201803,부산,사상구,S63301,기업(개인사업자),"식품 도,소매업",주식회사 케이푸드아이엔지,4676100.0,9,1
201803,부산,사상구,S63301,기업(개인사업자),"식품제조,가공업",파리바게트 부산사상점,559100.0,18,1
201803,부산,기장군,S63901,기업(개인사업자),"식품제조,가공업",박현철 베이커리,6213320.0,26,1
201803,부산,기장군,S63901,기업(개인사업자),"식품제조,가공업",블럭제빵소 정관점,642400.0,11,1
201803,부산,기장군,S63901,기업(개인사업자),"식품제조,가공업",(주)일동,1198900.0,11,1
201803,부산,기장군,S63901,기업(개인사업자),"식품제조,가공업",또아식빵,327700.0,4,1
201803,부산,연제구,S64701,개인,일반가정,개인기부자,2000000.0,1,1
201803,부산,연제구,S64701,기업(개인사업자),"식품제조,가공업",빵장수단팥빵,760000.0,14,1
201803,부산,강서구,S64801,기업(개인사업자),기타,보운기업,600000.0,1,1
201804,부산,연제구,S02501,단체,"식품제조,가공업",롯데삼동복지재단,3000000.0,1,1
201804,부산,연제구,S02501,기업(개인사업자),기타,부산공동모금회,3363000.0,1,1
201804,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",코카콜라음료 주식회사,1768110.0,1,1
201804,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",주식회사 엔젯오리진,416163440.0,3,1
201804,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",주식회사 다솜채,862500.0,1,1
201804,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",주)코스트코코리아,26240000.0,1,1
201804,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",신정푸드(주),2042400.0,1,1
201804,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",농업회사법인주식회사 한파밍,9000000.0,2,1
201804,부산,연제구,S02501,기업(개인사업자),"식품 도,소매업",(주)아쿠아링크,2840000.0,1,1
201804,부산,연제구,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주)범일베이킹T/C,954640.0,2,1
201804,부산,연제구,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주)범일베이킹B/C,10841120.0,2,1
201804,부산,연제구,S02501,기업(개인사업자),"즉석판매,제조가공업",파리크라상(주) 연산베이킹,16170400.0,2,1
201804,부산,연제구,S02501,기업(개인사업자),"즉석판매,제조가공업",비알코리아(던킨도너츠 김해공장),42482401.0,2,1
201804,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",모젤과자점,277100.0,1,1
201804,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",시민제과,350900.0,1,1
201804,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",파리바게뜨 동대신점,1715300.0,7,1
201804,부산,서구,S02701,기업(개인사업자),"식품제조,가공업",파리바게트부민점,218300.0,1,1
201804,부산,서구,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 부산역사점,9824100.0,7,1
201804,부산,서구,S02701,기업(개인사업자),식품 접객업,새벽찬,203000.0,1,1
201804,부산,서구,S02701,개인,기타,개인기부자,804000.0,2,1
201804,부산,동구,S02801,단체,"즉석판매,제조가공업",루반도르 제과점,1961000.0,12,1
201804,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",(주)KT에스테이트,497900.0,12,1
201804,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",(주)크리스피크림 롯데백부산점,344735.0,15,1
201804,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",브레드포럼,594000.0,13,1
201804,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",임준희(파리바게뜨 금융단지점),3823200.0,30,1
201804,부산,동구,S02801,기업(개인사업자),"식품제조,가공업",주식회사 비엔씨제과 초량점,516700.0,8,1
201804,부산,동구,S02801,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산범냇골점,4363000.0,31,1
201804,부산,영도구,S02901,기업(개인사업자),"식품 도,소매업",떡보의하루 영도중구점,400000.0,1,1
201804,부산,영도구,S02901,기업(개인사업자),"식품제조,가공업",서울떡집,400000.0,1,1
201804,부산,영도구,S02901,기업(개인사업자),"식품제조,가공업",파리바게뜨 동삼점,1975400.0,5,1
201804,부산,영도구,S02901,기업(개인사업자),"즉석판매,제조가공업",(주)롯데리아크리스피크림부산롯데광복점,1143482.0,2,1
201804,부산,영도구,S02901,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 영도남항점,2040300.0,5,1
201804,부산,영도구,S02901,단체,집단 급식소,부산체육고등학교,720000.0,4,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",뚜레쥬르 서면점,1652290.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),기타,티볼리,191500.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",파리바게트(화승점),341100.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 초읍대공원점,643100.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 가야현대점,2657300.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",파리바게트 가야벽산점(2017~),219700.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",파리바게뜨 당감점(현재),425400.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",자연드림,1509350.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",삼송빵집,1018300.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",라푀유 크로와상,1410600.0,1,1
201804,부산,부산진구,S03001,기업(개인사업자),"식품제조,가공업",또아식빵 서면점,5840600.0,1,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",흰여울,197100.0,1,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",충렬상사,1125000.0,1,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",쉬프렘 베이커리,985400.0,15,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",빵장수단팥빵정관점,414000.0,4,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",비에뜨반미,649500.0,3,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",롤？ 브레드,634000.0,8,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",대원어묵,492000.0,2,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",김병찬과자점,136500.0,4,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게트안락강변점,873300.0,20,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",피엠삼삼삼,520400.0,4,1
201804,부산,동래구,S03101,단체,"식품제조,가공업",파리바게트(온천스카이점),1308200.0,23,1
201804,부산,동래구,S03101,기업(개인사업자),"식품 도,소매업",복편미가,157900.0,4,1
201804,부산,동래구,S03101,단체,"식품제조,가공업",복떡방,125000.0,1,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(안락점),931500.0,2,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게뜨(동래역점),1495000.0,2,1
201804,부산,동래구,S03101,기업(개인사업자),"식품제조,가공업",파리바게트명륜점,819300.0,10,1
201804,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",메츠과자점,633700.0,13,1
201804,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",비에뜨반미 경성대점,667500.0,10,1
201804,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",롤뺑드빠리,2805800.0,21,1
201804,부산,남구,S03201,기업(개인사업자),"식품제조,가공업",뚜레쥬르 용당점,1287300.0,24,1
201804,부산,남구,S03201,단체,"식품 도,소매업",자연드림,1086250.0,16,1
201804,부산,남구,S03201,개인,"식품제조,가공업",개인기부자,0.0,1,1
201804,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 대연점,610000.0,4,1
201804,부산,남구,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 성모점,439400.0,18,1
201804,부산,남구,S03201,단체,"즉석판매,제조가공업",파리바게트 경성대점,5592500.0,30,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",파티쉐 안동현,90000.0,1,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",(주) 오뚜기,518568.0,5,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",Gs마트(만덕백양점),797553.0,21,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",Gs마트(만덕점),429409.0,20,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",Gs마트(화명점),532971.0,19,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",PM333,353400.0,12,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",SK푸드,570000.0,1,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",김형기,204000.0,7,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",동부산유통,990000.0,1,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",드래곤과자점(만덕),483500.0,20,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",마들렌 과자점,297220.0,6,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",미니크로아프레,1542550.0,18,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",블럭제빵소,1372100.0,21,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",송사부수제쌀고로케,3853900.0,27,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",쉴이네슈가,41000.0,2,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",자연드림 만덕점,780270.0,42,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",자연드림(카이져),559720.0,29,1
201804,부산,북구,S03301,기업(개인사업자),"식품제조,가공업",정단팥빵베이커리,1116100.0,13,1
201804,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",세븐일레븐 방통대점,423100.0,25,1
201804,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",자연드림 화명점,1219270.0,31,1
201804,부산,북구,S03301,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨화명도시그린점,199100.0,8,1
201804,부산,북구,S03301,기업(개인사업자),"식품 도,소매업",보성상회,823080.0,1,1
201804,부산,북구,S03301,기업(개인사업자),기타,보건환경연구원,3000000.0,1,1
201804,부산,북구,S03301,단체,"식품제조,가공업",래심,759500.0,23,1
201804,부산,북구,S03301,단체,"즉석판매,제조가공업",뚜레쥬르(덕천점),3898700.0,19,1
201804,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(덕천점)직영,6860900.0,30,1
201804,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(신만덕점)강병민,720000.0,20,1
201804,부산,북구,S03301,단체,"즉석판매,제조가공업",파리바게트(화명대림점)박태숙,908000.0,16,1
201804,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 반여점,2257500.0,22,1
201804,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 마린점,841900.0,11,1
201804,부산,해운대구,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 해운대센텀점.,1080300.0,12,1
201804,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",플라잉스콘,1854800.0,26,1
201804,부산,해운대구,S03401,단체,"식품 도,소매업",파티세리 곽,779000.0,25,1
201804,부산,해운대구,S03401,단체,"즉석판매,제조가공업",파리바게뜨 좌동,1589500.0,24,1
201804,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대장산점,4051600.0,29,1
201804,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대수비점,704600.0,12,1
201804,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",쿱스토어 장산점,258450.0,21,1
201804,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 장산역점,1081428.0,30,1
201804,부산,해운대구,S03401,기업(개인사업자),"식품제조,가공업",더데이지 중앙하이츠점,3875500.0,28,1
201804,부산,해운대구,S03401,기업(개인사업자),"식품 도,소매업",자연드림 좌동점,843100.0,24,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",해누리푸드,4444000.0,1,1
201804,부산,사하구,S03501,기업(개인사업자),"식품 도,소매업",던킨도너츠동아대점,198500.0,3,1
201804,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 괴정 동양점,704600.0,19,1
201804,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단역점,459400.0,15,1
201804,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단오거리점,593800.0,10,1
201804,부산,사하구,S03501,단체,"즉석판매,제조가공업",파리바게뜨다대본동점,198400.0,7,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",사임당떡전문점,46000.0,1,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",주식회사 강서유통,12000.0,1,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",키다리아저씨,25500.0,1,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨(사하점),746900.0,19,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",CJ제일제당,2700000.0,1,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨당리사거리점,62700.0,4,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",하주푸드,677500.0,2,1
201804,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",앙또르 과자점,234000.0,2,1
201804,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 몰운대점,508500.0,20,1
201804,부산,사하구,S03501,기업(개인사업자),"즉석판매,제조가공업",파리파게뜨다대현대점,893100.0,19,1
201804,부산,사하구,S03501,기업(개인사업자),"식품제조,가공업",(주)에이드,4840000.0,1,1
